run,ok,elapsed_seconds,first_symbolic_action,first_physical_action,physical_plan,representative_branch_probability,representative_goal_reached,symbolic_action_count,physical_action_count,error
0,True,3.106494184001349,makebase O3,O2 on O3,O2 on O3 | O5 on O2 | O4 on O5,0.36420834502138605,True,12,3,
38,True,2.9971714399871416,makebase O2,O3 on O2,O3 on O2 | O5 on O3 | O1 on O5,0.8649957754736535,True,12,3,
39,True,2.9901321880170144,makebase O2,O3 on O2,O3 on O2 | O5 on O3 | O1 on O5,0.8649957754736535,True,12,3,
40,True,2.9401569360052235,makebase O3,O2 on O3,O2 on O3 | O5 on O2 | O4 on O5,0.36420834502138605,True,12,3,
41,True,3.0686854959931225,makebase O2,O5 on O2,O5 on O2 | O1 on O5 | O3 on O1,0.8547682735378839,True,12,3,
42,True,2.9449116509931628,makebase O2,O3 on O2,O3 on O2 | O5 on O3 | O4 on O5,0.36420834502138605,True,12,3,
43,True,2.9837584990018513,makebase O2,O3 on O2,O3 on O2 | O5 on O3 | O1 on O5,0.8649957754736535,True,12,3,
44,True,3.0201690120156854,makebase O3,O2 on O3,O2 on O3 | O5 on O2 | O4 on O5,0.36420834502138605,True,12,3,
45,True,2.883344023983227,makebase O3,O2 on O3,O2 on O3 | O5 on O2 | O4 on O5,0.36420834502138605,True,12,3,
46,True,3.0204822350060567,makebase O2,O5 on O2,O5 on O2 | O1 on O5 | O4 on O1,0.19935888039352404,True,12,3,
47,True,2.7684699289966375,makebase O3,O5 on O3,O5 on O3 | O1 on O5 | O2 on O1,0.8547682735378839,True,12,3,
48,True,3.0141568100079894,makebase O3,O2 on O3,O2 on O3 | O5 on O2 | O4 on O5,0.36420834502138605,True,12,3,
49,True,3.0732010299980175,makebase O2,O5 on O2,O5 on O2 | O1 on O5 | O4 on O1,0.19935888039352404,True,12,3,
50,True,2.826188981998712,makebase O3,O5 on O3,O5 on O3 | O1 on O5 | O2 on O1,0.8547682735378839,True,12,3,
51,True,3.2403946359991096,makebase O2,O3 on O2,O3 on O2 | O5 on O3 | O4 on O5,0.36420834502138605,True,12,3,
52,True,2.881888345000334,makebase O3,O2 on O3,O2 on O3 | O5 on O2 | O4 on O5,0.36420834502138605,True,12,3,
53,True,2.9505881429940928,makebase O3,O5 on O3,O5 on O3 | O1 on O5 | O2 on O1,0.8547682735378839,True,12,3,
54,True,2.992223181994632,makebase O2,O3 on O2,O3 on O2 | O5 on O3 | O1 on O5,0.8649957754736535,True,12,3,
55,True,2.970458546973532,makebase O2,O5 on O2,O5 on O2 | O1 on O5 | O4 on O1,0.19935888039352404,True,12,3,
56,True,2.9618519810028374,makebase O2,O3 on O2,O3 on O2 | O5 on O3 | O4 on O5,0.36420834502138605,True,12,3,
57,True,2.9015855379984714,makebase O2,O3 on O2,O3 on O2 | O5 on O3 | O4 on O5,0.36420834502138605,True,12,3,
58,True,3.0337104439968243,makebase O2,O3 on O2,O3 on O2 | O5 on O3 | O1 on O5,0.8649957754736535,True,12,3,
59,True,2.9987445949809626,makebase O3,O2 on O3,O2 on O3 | O5 on O2 | O1 on O5,0.8649957754736535,True,12,3,
60,True,2.9870664440095425,makebase O2,O3 on O2,O3 on O2 | O5 on O3 | O1 on O5,0.8649957754736535,True,12,3,
61,True,2.9975576089927927,makebase O2,O3 on O2,O3 on O2 | O5 on O3 | O1 on O5,0.8649957754736535,True,12,3,
62,True,3.176187172997743,makebase O3,O5 on O3,O5 on O3 | O2 on O5 | O4 on O2,0.35386179851879995,True,12,3,
63,True,3.097051463002572,makebase O2,O3 on O2,O3 on O2 | O5 on O3 | O1 on O5,0.8649957754736535,True,12,3,
64,True,2.98443879201659,makebase O3,O2 on O3,O2 on O3 | O5 on O2 | O4 on O5,0.36420834502138605,True,12,3,
65,True,3.0232600229792297,makebase O2,O3 on O2,O3 on O2 | O5 on O3 | O4 on O5,0.36420834502138605,True,12,3,
66,True,3.088909098994918,makebase O3,O2 on O3,O2 on O3 | O5 on O2 | O4 on O5,0.36420834502138605,True,12,3,
67,True,3.0909491600177716,makebase O2,O5 on O2,O5 on O2 | O3 on O5 | O4 on O3,0.2127618307575,True,12,3,
68,True,2.958026079024421,makebase O2,O3 on O2,O3 on O2 | O5 on O3 | O1 on O5,0.8649957754736535,True,12,3,
69,True,2.995090579002863,makebase O2,O5 on O2,O5 on O2 | O1 on O5 | O4 on O1,0.19935888039352404,True,12,3,
70,True,3.167390571004944,makebase O2,O3 on O2,O3 on O2 | O5 on O3 | O4 on O5,0.36420834502138605,True,12,3,
71,True,2.9820934000017587,makebase O2,O3 on O2,O3 on O2 | O5 on O3 | O1 on O5,0.8649957754736535,True,12,3,
72,True,2.9044923380133696,makebase O3,O2 on O3,O2 on O3 | O5 on O2 | O4 on O5,0.36420834502138605,True,12,3,
73,True,2.985302417015191,makebase O3,O2 on O3,O2 on O3 | O5 on O2 | O4 on O5,0.36420834502138605,True,12,3,
74,True,2.986401631991612,makebase O2,O3 on O2,O3 on O2 | O5 on O3 | O1 on O5,0.8649957754736535,True,12,3,
75,True,3.206334665999748,makebase O2,O5 on O2,O5 on O2 | O1 on O5 | O4 on O1,0.19935888039352404,True,12,3,
76,True,5.213178832986159,makebase O2,O3 on O2,O3 on O2 | O4 on O3 | O5 on O4,0.012271878438270751,True,12,3,
77,True,2.951054094999563,makebase O3,O5 on O3,O5 on O3 | O1 on O5 | O4 on O1,0.19935888039352404,True,12,3,
78,True,2.888904688996263,makebase O3,O2 on O3,O2 on O3 | O5 on O2 | O4 on O5,0.36420834502138605,True,12,3,
79,True,2.9882961649855133,makebase O3,O2 on O3,O2 on O3 | O5 on O2 | O1 on O5,0.8649957754736535,True,12,3,
80,True,2.9741620410059113,makebase O3,O2 on O3,O2 on O3 | O5 on O2 | O1 on O5,0.8649957754736535,True,12,3,
81,True,3.142455966997659,makebase O2,O5 on O2,O5 on O2 | O3 on O5 | O1 on O3,0.8404227003702999,True,12,3,
82,True,2.894967734988313,makebase O3,O5 on O3,O5 on O3 | O1 on O5 | O4 on O1,0.19935888039352404,True,12,3,
83,True,3.002248146018246,makebase O3,O5 on O3,O5 on O3 | O2 on O5 | O1 on O2,0.8404227003702999,True,12,3,
84,True,3.0749831889988855,makebase O2,O3 on O2,O3 on O2 | O5 on O3 | O4 on O5,0.36420834502138605,True,12,3,
85,True,2.9068069079949055,makebase O2,O3 on O2,O3 on O2 | O5 on O3 | O4 on O5,0.36420834502138605,True,12,3,
86,True,2.9934109729947522,makebase O3,O2 on O3,O2 on O3 | O5 on O2 | O1 on O5,0.8649957754736535,True,12,3,
87,True,3.0087246430048253,makebase O2,O3 on O2,O3 on O2 | O5 on O3 | O1 on O5,0.8649957754736535,True,12,3,
88,True,3.019103033002466,makebase O2,O5 on O2,O5 on O2 | O1 on O5 | O4 on O1,0.19935888039352404,True,12,3,
89,True,2.9663233809988014,makebase O2,O3 on O2,O3 on O2 | O5 on O3 | O4 on O5,0.36420834502138605,True,12,3,
90,True,2.9990393339830916,makebase O2,O3 on O2,O3 on O2 | O5 on O3 | O4 on O5,0.36420834502138605,True,12,3,
91,True,2.9616315599996597,makebase O3,O2 on O3,O2 on O3 | O5 on O2 | O4 on O5,0.36420834502138605,True,12,3,
92,True,3.048171509988606,makebase O3,O5 on O3,O5 on O3 | O2 on O5 | O1 on O2,0.8404227003702999,True,12,3,
93,True,2.8692910360114183,makebase O3,O5 on O3,O5 on O3 | O1 on O5 | O4 on O1,0.19935888039352404,True,12,3,
94,True,2.930310524010565,makebase O3,O5 on O3,O5 on O3 | O1 on O5 | O2 on O1,0.8547682735378839,True,12,3,
95,True,2.9407296839926858,makebase O2,O5 on O2,O5 on O2 | O1 on O5 | O4 on O1,0.19935888039352404,True,12,3,
96,True,2.959480582998367,makebase O3,O2 on O3,O2 on O3 | O5 on O2 | O1 on O5,0.8649957754736535,True,12,3,
97,True,2.886449087993242,makebase O3,O2 on O3,O2 on O3 | O5 on O2 | O4 on O5,0.36420834502138605,True,12,3,
98,True,2.982556764007313,makebase O2,O3 on O2,O3 on O2 | O5 on O3 | O4 on O5,0.36420834502138605,True,12,3,
99,True,3.0143150519870687,makebase O2,O3 on O2,O3 on O2 | O5 on O3 | O4 on O5,0.36420834502138605,True,12,3,
