run,ok,elapsed_seconds,first_symbolic_action,first_physical_action,physical_plan,representative_branch_probability,representative_goal_reached,symbolic_action_count,physical_action_count,error
0,True,3.533854704000987,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
19,True,3.3474934409896377,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
20,True,3.51680698999553,makebase O1,O3 on O1,O3 on O1 | O5 on O3 | O2 on O5,0.8975065927403999,True,12,3,
21,True,3.4408590810198803,makebase O1,O2 on O1,O2 on O1 | O3 on O2 | O5 on O3,0.9237487407683473,True,12,3,
22,True,3.389617584994994,makebase O1,O2 on O1,O2 on O1 | O3 on O2 | O5 on O3,0.9237487407683473,True,12,3,
23,True,3.4892244810180273,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
24,True,3.578099064005073,makebase O1,O2 on O1,O2 on O1 | O3 on O2 | O5 on O3,0.9237487407683473,True,12,3,
25,True,3.4719848399981856,makebase O1,O2 on O1,O2 on O1 | O3 on O2 | O5 on O3,0.9237487407683473,True,12,3,
26,True,3.405811253003776,makebase O1,O2 on O1,O2 on O1 | O5 on O2 | O3 on O5,0.8975065927403999,True,12,3,
27,True,3.417268524004612,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
28,True,3.2633509449951816,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
29,True,3.579540981008904,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
30,True,3.419097136997152,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
31,True,3.9045838600140996,makebase O5,O1 on O5,O1 on O5 | O3 on O1 | O2 on O3,0.8547682735378839,True,12,3,
32,True,3.4385485780076124,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
33,True,3.405363222991582,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
34,True,3.482341232971521,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
35,True,3.435242837003898,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
36,True,3.503108852019068,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
37,True,3.4406700799881946,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
38,True,3.4423209730011877,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
39,True,3.5285832319932524,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
40,True,3.4369638939970173,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
41,True,3.425250776024768,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
42,True,3.554163916007383,makebase O1,O2 on O1,O2 on O1 | O3 on O2 | O5 on O3,0.9237487407683473,True,12,3,
43,True,3.6475796610175166,makebase O1,O2 on O1,O2 on O1 | O3 on O2 | O5 on O3,0.9237487407683473,True,12,3,
44,True,3.9787642039882485,makebase O5,O1 on O5,O1 on O5 | O3 on O1 | O2 on O3,0.8547682735378839,True,12,3,
45,True,3.258757428993704,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
46,True,3.4175868309976067,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
47,True,3.4908864499884658,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
48,True,3.4264945530158,makebase O1,O2 on O1,O2 on O1 | O3 on O2 | O5 on O3,0.9237487407683473,True,12,3,
49,True,3.4752187990234233,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
50,True,3.468676025979221,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
51,True,3.33789070500643,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
52,True,3.46229335499811,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
53,True,3.695342356018955,makebase O1,O2 on O1,O2 on O1 | O3 on O2 | O5 on O3,0.9237487407683473,True,12,3,
54,True,3.342832839000039,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
55,True,3.3685019190015737,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
56,True,3.4081480159948114,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
57,True,3.4243047859927174,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
58,True,3.4031559090071823,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
59,True,3.3745316520216875,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
60,True,3.306498649995774,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
61,True,3.516546455997741,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
62,True,3.587816742976429,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
63,True,3.398975051008165,makebase O1,O2 on O1,O2 on O1 | O3 on O2 | O5 on O3,0.9237487407683473,True,12,3,
64,True,3.259507789014606,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
65,True,3.4473181729845237,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
66,True,3.3969506089924835,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
67,True,3.387303442985285,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
68,True,3.4774075699970126,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
69,True,3.3483631649869494,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
70,True,3.339227877993835,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
71,True,3.664571197994519,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
72,True,3.2873160330054816,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
73,True,3.343417829979444,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O4 on O2,0.359902033176464,True,12,3,
74,True,3.5598428809898905,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
75,True,3.4956125399912708,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O4 on O2,0.359902033176464,True,12,3,
76,True,3.657819201995153,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
77,True,3.448023943026783,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
78,True,3.358622245985316,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
79,True,3.7117951049876865,makebase O5,O1 on O5,O1 on O5 | O2 on O1 | O3 on O2,0.8547682735378839,True,12,3,
80,True,3.4781711469986476,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
81,True,3.562053139990894,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
82,True,3.3818627090076916,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
83,True,3.389517217001412,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
84,True,3.407363166974392,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
85,True,3.4576307230163366,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
86,True,3.441948894003872,makebase O1,O2 on O1,O2 on O1 | O3 on O2 | O5 on O3,0.9237487407683473,True,12,3,
87,True,3.5289976460044272,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
88,True,4.0889250519976486,makebase O5,O3 on O5,O3 on O5 | O1 on O3 | O2 on O1,0.8304857445623999,True,12,3,
89,True,3.3130692390259355,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
90,True,4.006002429989167,makebase O5,O1 on O5,O1 on O5 | O2 on O1 | O3 on O2,0.8547682735378839,True,12,3,
91,True,3.5382639190065674,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
92,True,3.293328917992767,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
93,True,3.3524402490002103,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
94,True,3.347354325989727,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
95,True,3.276092316984432,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
96,True,3.425124578992836,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
97,True,3.9333687649923377,makebase O5,O1 on O5,O1 on O5 | O3 on O1 | O2 on O3,0.8547682735378839,True,12,3,
98,True,3.479645529994741,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
99,True,3.317058596003335,makebase O1,O3 on O1,O3 on O1 | O2 on O3 | O5 on O2,0.9237487407683473,True,12,3,
